Date, Open, High, Low, Close, Volume
02/01/16, 192.53, 194.58, 191.84, 193.65, 136061594
01/29/16, 190.02, 193.88, 189.88, 193.7208, 210529297
01/28/16, 189.96, 190.20, 187.16, 189.11, 143798797
01/27/16, 189.58, 191.56, 187.06, 188.13, 185681703
01/26/16, 188.42, 190.53, 188.02, 190.20, 141036797
01/25/16, 189.92, 190.15, 187.41, 187.64, 130371695
01/22/16, 189.78, 190.76, 188.88, 190.52, 168319594
01/21/16, 186.21, 188.87, 184.64, 186.69, 195772891
01/20/16, 185.03, 187.495, 181.02, 185.65, 286547812
01/19/16, 189.96, 190.11, 186.20, 188.06, 195244406
01/15/16, 186.77, 188.76, 185.52, 187.81, 324846406
01/14/16, 189.55, 193.26, 187.66, 191.93, 240795594
01/13/16, 194.45, 194.86, 188.38, 188.83, 221168891
01/12/16, 193.82, 194.55, 191.14, 193.6608, 172330500
01/11/16, 193.01, 193.41, 189.82, 192.11, 187941297
01/08/16, 195.19, 195.85, 191.58, 191.923, 209817203
01/07/16, 195.33, 197.44, 193.59, 194.05, 213436094
01/06/16, 198.34, 200.06, 197.60, 198.82, 152112609
01/05/16, 201.40, 201.90, 200.05, 201.36, 110845797
01/04/16, 200.49, 201.03, 198.59, 201.0192, 222353500
12/31/15, 205.13, 205.89, 203.87, 203.87, 114877906
12/30/15, 207.11, 207.21, 205.76, 205.93, 63317680
12/29/15, 206.51, 207.79, 206.47, 207.40, 92640672
12/28/15, 204.86, 205.26, 203.94, 205.21, 65899938
12/24/15, 205.72, 206.33, 205.42, 205.68, 48542152
12/23/15, 204.69, 206.07, 204.58, 206.02, 110987203
12/22/15, 202.715, 203.85, 201.55, 203.50, 111026203
12/21/15, 201.41, 201.88, 200.09, 201.67, 99094289
12/18/15, 202.77, 202.93, 199.83, 200.0208, 251393500
12/17/15, 208.40, 208.48, 204.84, 204.86, 173092500
12/16/15, 206.365, 208.39, 204.80, 208.03, 197016984
12/15/15, 204.70, 206.11, 202.8666, 205.0308, 154069594
12/14/15, 202.07, 203.05, 199.95, 202.9008, 182385203
12/11/15, 203.35, 204.14, 201.51, 201.88, 211173297
12/10/15, 205.42, 207.43, 205.14, 205.87, 116128898
12/09/15, 206.19, 208.68, 204.18, 205.34, 162401500
12/08/15, 206.49, 208.289, 205.78, 206.949, 103372398
12/07/15, 209.23, 209.7295, 207.20, 208.35, 102027102
12/04/15, 206.08, 209.97, 205.93, 209.62, 192913906
12/03/15, 208.83, 209.15, 204.7511, 205.61, 166224188
12/02/15, 210.615, 211.00, 208.23, 208.529, 108441297
12/01/15, 209.44, 210.82, 209.11, 210.68, 97858414
11/30/15, 209.75, 209.89, 208.56, 208.69, 112822703
11/27/15, 209.43, 209.80, 208.86, 209.56, 37317781
11/25/15, 209.50, 209.74, 209.01, 209.32, 51980059
11/24/15, 207.87, 209.83, 207.41, 209.35, 98874367
11/23/15, 209.38, 209.98, 208.52, 209.07, 64931168
11/20/15, 209.45, 210.12, 208.86, 209.3108, 94011523
11/19/15, 208.59, 209.05, 208.20, 208.55, 88220469
11/18/15, 206.04, 208.90, 205.99, 208.73, 121342492
11/17/15, 205.99, 207.04, 204.88, 205.47, 121123695
11/16/15, 202.32, 205.69, 202.18, 205.62, 117645203
11/13/15, 204.35, 204.67, 202.435, 202.54, 153577109
11/12/15, 206.50, 207.06, 204.82, 204.84, 121315203
11/11/15, 208.88, 208.94, 207.66, 207.74, 67845969
11/10/15, 207.51, 208.60, 207.19, 208.56, 75874602
11/09/15, 209.31, 209.49, 206.95, 208.08, 131008703
11/06/15, 209.74, 210.32, 208.46, 210.04, 110471508
11/05/15, 210.43, 210.98, 209.09, 210.15, 78408734
11/04/15, 211.35, 211.50, 209.7201, 210.36, 96224477
11/03/15, 209.97, 211.66, 209.70, 211.00, 95246047
11/02/15, 208.32, 210.62, 208.17, 210.39, 86270805
10/30/15, 209.06, 209.44, 207.74, 207.93, 131076891
10/29/15, 208.35, 209.27, 208.21, 208.83, 90525508
10/28/15, 207.00, 208.98, 206.21, 208.95, 135906703
10/27/15, 206.20, 207.00, 205.79, 206.60, 77905766
10/26/15, 207.30, 207.37, 206.56, 207.00, 69032969
10/23/15, 207.25, 207.95, 206.30, 207.51, 144442297
10/22/15, 202.98, 205.51, 201.85, 205.26, 174911703
10/21/15, 203.61, 203.79, 201.65, 201.85, 102038000
10/20/15, 202.85, 203.84, 202.5471, 203.09, 78448477
10/19/15, 202.50, 203.37, 202.13, 203.37, 76523906
10/16/15, 202.83, 203.29, 201.92, 203.27, 114580094
10/15/15, 200.08, 202.36, 199.64, 202.35, 134142203
10/14/15, 200.18, 200.87, 198.94, 199.29, 99106156
10/13/15, 200.65, 202.16, 200.05, 200.25, 88038719
10/12/15, 201.42, 201.76, 200.91, 201.52, 56395594
10/09/15, 201.38, 201.90, 200.58, 201.33, 107069203
10/08/15, 198.95, 201.55, 198.59, 201.21, 153055203
10/07/15, 198.90, 199.825, 197.48, 199.41, 124307297
10/06/15, 198.31, 198.98, 197.00, 197.79, 110274492
10/05/15, 196.46, 198.74, 196.33, 198.47, 126320797
10/02/15, 189.77, 195.03, 189.12, 195.00, 211003297
10/01/15, 192.08, 192.49, 189.82, 192.13, 131079000
09/30/15, 190.37, 191.825, 189.44, 191.63, 163452000
09/29/15, 188.27, 189.74, 186.93, 188.12, 159045594
09/28/15, 191.78, 191.91, 187.64, 188.01, 178515906
09/25/15, 194.64, 195.00, 191.81, 192.85, 155054797
09/24/15, 192.15, 193.45, 190.56, 192.90, 159378797
09/23/15, 194.11, 194.67, 192.91, 193.60, 92790625
09/22/15, 193.88, 194.46, 192.56, 193.91, 153890891
09/21/15, 196.44, 197.68, 195.21, 196.46, 105726203
09/18/15, 195.71, 198.6844, 194.96, 195.45, 223657500
09/17/15, 200.02, 202.89, 199.28, 199.73, 276046594
09/16/15, 198.82, 200.41, 198.41, 200.18, 99581562
09/15/15, 196.61, 198.99, 195.9612, 198.46, 113806203
09/14/15, 196.95, 197.01, 195.43, 196.01, 79451984
09/11/15, 195.375, 196.82, 194.53, 196.74, 119691203
09/10/15, 194.56, 197.22, 194.25, 195.85, 158611109
09/09/15, 199.32, 199.47, 194.35, 194.79, 149347703
09/08/15, 195.94, 197.61, 195.17, 197.43, 116025695
09/04/15, 192.85, 193.86, 191.61, 192.59, 207080984
09/03/15, 196.26, 198.05, 194.96, 195.55, 152087812
09/02/15, 194.62, 195.46, 192.42, 195.41, 160269297
09/01/15, 193.12, 194.77, 190.73, 191.77, 256000406
08/31/15, 198.11, 199.125, 197.01, 197.67, 163298797
08/28/15, 198.50, 199.835, 197.92, 199.28, 160414406
08/27/15, 197.02, 199.42, 195.21, 199.27, 274143906
08/26/15, 192.08, 194.79, 188.37, 194.46, 339257000
08/25/15, 195.43, 195.45, 186.92, 187.27, 369833094
08/24/15, 187.49, 197.4772, 182.40, 189.55, 507244281
08/21/15, 201.73, 203.9404, 197.52, 197.63, 346588500
08/20/15, 206.51, 208.2865, 203.90, 203.97, 194327906
08/19/15, 209.09, 210.01, 207.35, 208.32, 172946000
08/18/15, 210.26, 210.68, 209.699, 209.98, 71692680
08/17/15, 208.71, 210.59, 208.16, 210.59, 79072641
08/14/15, 208.43, 209.5087, 208.26, 209.42, 72786531
08/13/15, 208.73, 209.55, 208.01, 208.66, 89383250
08/12/15, 207.11, 209.14, 205.36, 208.92, 172123703
08/11/15, 208.97, 209.47, 207.76, 208.67, 126081398
08/10/15, 209.28, 210.67, 209.28, 210.57, 80270680
08/07/15, 208.16, 208.34, 206.87, 207.95, 117858000
08/06/15, 210.29, 210.415, 207.65, 208.35, 116030797
08/05/15, 210.45, 211.31, 209.73, 210.07, 85786812
08/04/15, 209.70, 210.2483, 208.80, 209.38, 81820812
08/03/15, 210.46, 210.53, 208.65, 209.79, 113965695
07/31/15, 211.42, 211.45, 210.16, 210.50, 103266898
07/30/15, 210.16, 211.02, 209.42, 210.82, 91304367
07/29/15, 209.48, 211.04, 209.31, 210.77, 105791297
07/28/15, 207.79, 209.50, 206.80, 209.33, 123544797
07/27/15, 206.94, 207.55, 206.26, 206.79, 132361109
07/24/15, 210.30, 210.37, 207.60, 208.00, 117755000
07/23/15, 211.53, 211.65, 209.75, 210.18, 90509125
07/22/15, 210.93, 211.77, 210.89, 211.37, 88667922
07/21/15, 212.43, 212.74, 211.39, 211.75, 77965047
07/20/15, 212.75, 213.18, 212.21, 212.59, 70446812
07/17/15, 212.29, 212.55, 211.80, 212.48, 89029969
07/16/15, 211.87, 212.30, 211.58, 212.30, 106683297
07/15/15, 210.73, 211.28, 210.04, 210.61, 97914141
07/14/15, 209.72, 211.05, 209.65, 210.68, 81709586
07/13/15, 208.99, 209.90, 208.94, 209.77, 106069398
07/10/15, 207.29, 207.98, 204.9517, 207.48, 129456898
07/09/15, 207.04, 207.35, 204.77, 204.90, 144113109
07/08/15, 206.42, 206.7645, 204.25, 204.53, 164020094
07/07/15, 206.96, 208.17, 204.11, 208.02, 173820188
07/06/15, 205.77, 207.65, 205.53, 206.72, 117975398
07/02/15, 208.07, 208.27, 206.81, 207.31, 104373695
07/01/15, 207.73, 208.03, 206.56, 207.50, 135979906
06/30/15, 207.26, 207.32, 205.28, 205.85, 182925109
06/29/15, 208.045, 209.828, 205.33, 205.42, 202621297
06/26/15, 210.29, 210.58, 209.16, 209.82, 104174797
06/25/15, 211.10, 211.25, 209.77, 209.86, 97107359
06/24/15, 211.72, 212.17, 210.47, 210.50, 92307320
06/23/15, 212.14, 212.44, 211.57, 212.04, 68476797
06/22/15, 211.905, 212.59, 211.64, 211.89, 70696031
06/19/15, 211.46, 211.55, 210.36, 210.81, 130478703
06/18/15, 211.31, 213.34, 210.6315, 212.78, 165867906
06/17/15, 210.59, 211.32, 209.36, 210.59, 126708602
06/16/15, 208.93, 210.35, 208.72, 210.25, 85308234
06/15/15, 208.64, 209.45, 207.79, 209.11, 124384203
06/12/15, 210.64, 211.482, 209.68, 210.01, 135382406
06/11/15, 211.48, 212.09, 211.20, 211.63, 73876445
06/10/15, 209.37, 211.41, 209.2987, 210.95, 134551297
06/09/15, 208.45, 209.10, 207.69, 208.45, 105034703
06/08/15, 209.64, 209.82, 208.39, 208.48, 89063328
06/05/15, 209.95, 210.58, 208.98, 209.77, 121704703
06/04/15, 211.07, 211.859, 209.75, 210.1292, 151882797
06/03/15, 212.00, 212.67, 211.3301, 211.92, 87820914
06/02/15, 211.02, 212.19, 210.27, 211.36, 91531008
06/01/15, 211.94, 212.34, 210.62, 211.57, 93338750
05/29/15, 212.38, 212.43, 210.82, 211.14, 124919602
05/28/15, 212.33, 212.59, 211.63, 212.46, 74974562
05/27/15, 211.25, 212.98, 210.7612, 212.70, 93213984
05/26/15, 212.40, 212.9089, 210.20, 210.70, 124308602
05/22/15, 213.04, 213.54, 212.91, 212.99, 57433500
05/21/15, 212.71, 213.75, 212.51, 213.50, 64764594
05/20/15, 213.15, 213.78, 212.504, 212.88, 76857531
05/19/15, 213.24, 213.57, 212.69, 213.03, 72114609
05/18/15, 212.24, 213.40, 212.16, 213.10, 74549688
05/15/15, 212.44, 212.61, 211.86, 212.44, 76510094
05/14/15, 211.24, 212.32, 210.91, 212.21, 95934008
05/13/15, 210.47, 211.22, 209.74, 210.02, 94667938
05/12/15, 209.61, 210.63, 208.62, 209.98, 119727602
05/11/15, 211.57, 211.89, 210.52, 210.605, 75708070
05/08/15, 210.88, 211.86, 210.78, 211.62, 155877297
05/07/15, 207.92, 209.38, 207.52, 208.87, 88244945
05/06/15, 209.56, 209.93, 206.76, 208.04, 135060188
05/05/15, 211.03, 211.46, 208.73, 208.90, 113326203
05/04/15, 211.23, 212.02, 211.10, 211.32, 70927242
05/01/15, 209.40, 210.77, 209.28, 210.72, 103399695
04/30/15, 209.88, 210.35, 207.62, 208.46, 161304891
04/29/15, 210.37, 211.29, 209.60, 210.57, 125684898
04/28/15, 210.74, 211.50, 209.3301, 211.44, 86863531
04/27/15, 212.33, 212.48, 210.54, 210.77, 79358125
04/24/15, 211.66, 211.97, 211.11, 211.6499, 61327391
04/23/15, 210.15, 211.94, 210.01, 211.16, 102585906
04/22/15, 210.01, 210.85, 208.90, 210.63, 78264625
04/21/15, 210.67, 210.86, 209.24, 209.60, 72559828
04/20/15, 209.06, 210.25, 208.96, 209.85, 92189477
04/17/15, 208.94, 209.23, 207.01, 207.95, 191113203
04/16/15, 210.03, 210.98, 209.7928, 210.37, 68934867
04/15/15, 210.05, 211.04, 209.95, 210.43, 99529320
04/14/15, 208.85, 209.71, 208.10, 209.49, 75099875
04/13/15, 209.87, 210.63, 209.03, 209.09, 74436594
04/10/15, 209.20, 210.09, 208.96, 210.04, 72722922
04/09/15, 207.78, 209.18, 207.19, 208.90, 85548852
04/08/15, 207.55, 208.51, 207.08, 207.975, 89351938
04/07/15, 207.855, 208.76, 207.24, 207.28, 81236336
04/06/15, 205.37, 208.45, 205.21, 207.83, 114368203
04/02/15, 205.62, 206.98, 205.40, 206.435, 86900914
04/01/15, 206.39, 206.42, 204.51, 205.70, 137303594
03/31/15, 207.26, 208.10, 206.36, 206.43, 126768703
03/30/15, 206.98, 208.61, 206.96, 208.25, 96180367
03/27/15, 205.13, 205.95, 204.90, 205.74, 118939000
03/26/15, 204.96, 206.37, 204.12, 205.27, 153067203
03/25/15, 209.07, 209.35, 205.71, 205.76, 159521703
03/24/15, 209.85, 210.40, 208.74, 208.82, 77805320
03/23/15, 210.42, 211.11, 210.00, 210.00, 71784547
03/20/15, 209.71, 211.02, 209.4903, 210.41, 177715109
03/19/15, 209.96, 210.4697, 209.03, 209.50, 117917297
03/18/15, 207.39, 211.27, 206.62, 210.46, 228808500
03/17/15, 207.69, 208.42, 206.98, 207.96, 94510414
03/16/15, 206.71, 208.69, 205.8641, 208.58, 136099203
03/13/15, 206.77, 207.9338, 204.58, 205.8272, 162410891
03/12/15, 205.26, 207.175, 205.20, 207.10, 93993523
03/11/15, 205.29, 205.50, 204.40, 204.50, 110145695
03/10/15, 206.71, 206.81, 204.93, 204.98, 157121297
03/09/15, 207.74, 208.79, 207.5459, 208.36, 89818891
03/06/15, 209.42, 209.94, 207.10, 207.50, 188128000
03/05/15, 210.62, 210.80, 209.85, 210.46, 76872961
03/04/15, 210.40, 210.49, 209.06, 210.2301, 114497203
03/03/15, 211.47, 212.054, 210.08, 211.12, 110325797
03/02/15, 210.78, 212.06, 210.72, 211.99, 87491430
02/27/15, 211.26, 211.58, 210.60, 210.66, 108076000
02/26/15, 211.52, 211.71, 210.65, 211.38, 72697875
02/25/15, 211.66, 212.24, 211.22, 211.63, 73061688
02/24/15, 211.12, 212.05, 210.76, 211.81, 72472258
02/23/15, 210.94, 211.21, 210.48, 211.209, 74411047
02/20/15, 209.48, 211.33, 208.73, 211.239, 140896406
02/19/15, 209.41, 210.42, 209.24, 209.98, 91462484
02/18/15, 209.66, 210.22, 209.3401, 210.13, 80652945
02/17/15, 209.40, 210.32, 209.10, 210.11, 76968203
02/13/15, 209.07, 209.84, 208.76, 209.78, 93670430
02/12/15, 207.89, 208.99, 206.9727, 208.92, 97545953
02/11/15, 206.61, 207.45, 205.83, 206.93, 91087789
02/10/15, 205.88, 207.12, 204.6801, 206.81, 96164180
02/09/15, 204.77, 205.64, 204.135, 204.63, 87219023
02/06/15, 206.56, 207.24, 204.92, 205.55, 125672000
02/05/15, 204.86, 206.30, 204.77, 206.12, 97953188
02/04/15, 203.92, 205.38, 203.51, 204.06, 134306703
02/03/15, 203.00, 204.85, 202.55, 204.84, 124212898
02/02/15, 200.05, 202.03, 197.86, 201.92, 163107016
01/30/15, 200.57, 202.17, 199.13, 199.45, 197729703
01/29/15, 200.38, 202.30, 198.68, 201.9902, 173585406
01/28/15, 204.17, 204.29, 199.91, 200.14, 168514297
01/27/15, 202.97, 204.12, 201.74, 202.74, 134044594
01/26/15, 204.71, 205.56, 203.85, 205.45, 92009711
01/23/15, 205.79, 206.10, 204.81, 204.97, 117516797
01/22/15, 203.99, 206.26, 202.33, 206.10, 174356000
01/21/15, 201.50, 203.66, 200.94, 203.08, 122942703
01/20/15, 202.40, 202.72, 200.17, 202.055, 130991102
01/16/15, 198.77, 201.82, 198.55, 201.63, 211879594
01/15/15, 201.63, 202.01, 198.88, 199.0199, 176613906
01/14/15, 199.65, 201.10, 198.57, 200.86, 192991109
01/13/15, 204.12, 205.48, 200.51, 202.08, 214553297
01/12/15, 204.41, 204.60, 201.92, 202.65, 144396094
01/09/15, 206.40, 206.42, 203.51, 204.25, 158567297
01/08/15, 204.01, 206.16, 203.99, 205.90, 147217797
01/07/15, 201.42, 202.72, 200.88, 202.31, 125346703
01/06/15, 202.09, 202.72, 198.855, 199.82, 209151391
01/05/15, 204.17, 204.37, 201.35, 201.76, 169632609
01/02/15, 206.38, 206.88, 204.18, 205.43, 121465906
12/31/14, 207.99, 208.19, 205.39, 205.54, 130333797
12/30/14, 208.21, 208.37, 207.51, 207.60, 73540758
12/29/14, 208.22, 208.97, 208.14, 208.72, 79643953
12/26/14, 208.31, 208.85, 208.25, 208.44, 57326699
12/24/14, 208.02, 208.34, 207.72, 207.77, 42963398
12/23/14, 208.17, 208.23, 207.3991, 207.75, 122167906
12/22/14, 206.75, 207.47, 206.46, 207.47, 148318891
12/19/14, 206.43, 207.33, 205.6109, 206.52, 245084609
12/18/14, 204.74, 212.97, 203.92, 206.78, 257633906
12/17/14, 198.44, 202.34, 198.29, 201.79, 253910094
12/16/14, 198.58, 202.395, 197.86, 197.91, 259543812
12/15/14, 201.98, 202.53, 198.78, 199.51, 189965797
12/12/14, 202.64, 203.819, 200.85, 200.89, 202330203
12/11/14, 203.88, 206.19, 203.71, 204.19, 159012797
12/10/14, 205.91, 205.98, 202.93, 203.1601, 159856406
12/09/14, 204.37, 206.60, 203.91, 206.47, 125180094
12/08/14, 207.52, 208.12, 205.93, 206.61, 108588203
12/05/14, 207.87, 208.47, 207.55, 208.00, 91025469
12/04/14, 207.54, 208.265, 206.70, 207.66, 91316594
12/03/14, 207.30, 208.15, 207.10, 207.89, 68951969
12/02/14, 205.81, 207.34, 205.782, 207.085, 74507195
12/01/14, 206.40, 206.54, 205.38, 205.76, 103968398
11/28/14, 207.49, 207.87, 206.91, 207.20, 57890090
11/26/14, 207.29, 207.76, 207.03, 207.64, 62167832
11/25/14, 207.54, 207.79, 206.80, 207.11, 79108305
11/24/14, 207.17, 207.39, 206.91, 207.26, 65880758
11/21/14, 207.64, 207.8445, 205.98, 206.68, 142327297
11/20/14, 204.26, 205.71, 204.18, 205.58, 72840328
11/19/14, 205.31, 205.55, 204.30, 205.22, 82373008
11/18/14, 204.44, 205.92, 204.44, 205.55, 76068109
11/17/14, 203.85, 204.58, 203.65, 204.37, 80440953
11/14/14, 204.10, 204.49, 203.72, 204.24, 80417516
11/13/14, 204.16, 204.83, 203.21, 204.19, 85357922
11/12/14, 203.35, 204.24, 203.31, 203.96, 90120305
11/11/14, 204.055, 204.31, 203.65, 204.175, 54499379
11/10/14, 203.38, 204.04, 203.13, 203.98, 66318961
11/07/14, 203.17, 203.5999, 202.61, 203.34, 89539711
11/06/14, 202.39, 203.26, 201.64, 203.15, 107089102
11/05/14, 202.54, 202.59, 201.45, 202.34, 91708570
11/04/14, 201.23, 201.60, 200.06, 201.07, 93342781
11/03/14, 201.92, 202.45, 201.305, 201.77, 93734141
10/31/14, 201.78, 201.82, 200.77, 201.66, 146902594
10/30/14, 197.58, 199.95, 197.40, 199.38, 113330000
10/29/14, 198.55, 199.12, 196.80, 198.11, 142557406
10/28/14, 196.82, 198.42, 196.73, 198.41, 106735906
10/27/14, 195.73, 196.45, 195.03, 196.16, 82953688
10/24/14, 195.25, 196.49, 194.49, 196.43, 117927297
10/23/14, 194.62, 196.20, 194.26, 194.93, 154944188
10/22/14, 194.41, 194.91, 192.61, 192.69, 151822406
10/21/14, 191.68, 194.20, 191.48, 194.07, 154948609
10/20/14, 188.13, 190.45, 188.07, 190.30, 130010797
10/17/14, 188.42, 189.75, 187.62, 188.47, 214624891
10/16/14, 183.06, 187.58, 182.89, 186.27, 270391500
10/15/14, 185.16, 187.694, 181.92, 186.43, 380714594
10/14/14, 188.42, 189.82, 187.04, 187.70, 215846500
10/13/14, 190.46, 191.15, 187.30, 187.4099, 230938797
10/10/14, 192.69, 193.65, 190.49, 190.54, 221908984
10/09/14, 196.33, 196.60, 192.58, 192.74, 210704609
10/08/14, 193.37, 196.92, 192.36, 196.64, 186461500
10/07/14, 195.28, 195.72, 193.22, 193.26, 147913500
10/06/14, 197.34, 197.60, 195.582, 196.29, 104778305
10/03/14, 195.68, 196.94, 195.08, 196.52, 121568797
10/02/14, 194.18, 195.055, 192.35, 194.38, 157285203
10/01/14, 196.70, 196.77, 193.91, 194.35, 177797906
09/30/14, 197.69, 198.30, 196.61, 197.02, 131302094
09/29/14, 196.20, 197.89, 196.05, 197.54, 95111609
09/26/14, 196.70, 198.39, 196.42, 197.90, 103546703
09/25/14, 199.04, 199.05, 196.27, 196.34, 150300000
09/24/14, 198.04, 199.69, 197.52, 199.56, 107275602
09/23/14, 198.43, 199.26, 197.95, 198.01, 111393297
09/22/14, 200.35, 200.38, 198.73, 199.15, 125552797
09/19/14, 201.52, 201.899, 200.29, 200.70, 121649102
09/18/14, 201.36, 201.85, 201.10, 201.82, 94990305
09/17/14, 200.77, 201.68, 199.75, 200.75, 151265906
09/16/14, 198.61, 200.84, 198.50, 200.48, 116200703
09/15/14, 199.16, 199.32, 198.38, 198.981, 76401422
09/12/14, 200.10, 200.12, 198.56, 199.13, 117478492
09/11/14, 199.27, 200.33, 199.12, 200.30, 66823562
09/10/14, 199.43, 200.20, 198.77, 200.07, 67251102
09/09/14, 200.41, 200.55, 198.91, 199.32, 88590883
09/08/14, 200.92, 201.21, 200.00, 200.59, 64145754
09/05/14, 200.17, 201.19, 199.41, 201.11, 102176797
09/04/14, 200.84, 201.58, 199.66, 200.2101, 85236438
09/03/14, 201.38, 201.41, 200.22, 200.50, 57461738
09/02/14, 200.97, 200.995, 199.86, 200.61, 72425789
08/29/14, 200.45, 200.73, 199.82, 200.71, 65906602
08/28/14, 199.59, 200.27, 199.39, 200.14, 58330367
08/27/14, 200.43, 200.57, 199.94, 200.25, 47873711
08/26/14, 200.33, 200.82, 200.28, 200.33, 47298320
08/25/14, 200.14, 200.5949, 199.1502, 200.20, 63855020
08/22/14, 199.34, 199.69, 198.74, 199.19, 76107359
08/21/14, 199.09, 199.76, 198.93, 199.50, 67790688
08/20/14, 198.12, 199.16, 198.08, 198.92, 72762547
08/19/14, 197.84, 198.54, 197.4426, 198.39, 59134711
08/18/14, 196.80, 197.45, 196.69, 197.36, 75424359
08/15/14, 196.47, 196.65, 194.31, 195.72, 139950703
08/14/14, 195.16, 195.76, 194.98, 195.76, 57370793
08/13/14, 194.29, 195.06, 193.96, 194.84, 69046547
08/12/14, 193.61, 194.15, 192.94, 193.53, 73631641
08/11/14, 193.965, 194.66, 193.71, 193.795, 74543688
08/08/14, 191.46, 193.37, 190.95, 193.24, 117014398
08/07/14, 192.935, 193.13, 190.55, 191.03, 135733406
08/06/14, 191.11, 192.89, 191.08, 192.07, 94818320
08/05/14, 193.10, 193.60, 191.31, 192.01, 152690406
08/04/14, 192.87, 194.30, 192.05, 193.89, 91340484
08/01/14, 192.56, 193.76, 191.57, 192.50, 189260891
07/31/14, 195.61, 195.78, 192.97, 193.09, 183479391
07/30/14, 197.65, 197.91, 196.16, 196.98, 104222492
07/29/14, 198.17, 198.45, 196.92, 196.95, 80466352
07/28/14, 197.76, 198.09, 196.62, 197.80, 69258789
07/25/14, 198.09, 198.26, 197.33, 197.72, 76837266
07/24/14, 198.83, 199.06, 198.45, 198.65, 56888090
07/23/14, 198.495, 198.85, 198.10, 198.64, 65611828
07/22/14, 198.01, 198.56, 197.87, 198.20, 67677602
07/21/14, 197.09, 197.50, 196.43, 197.34, 67591617
07/18/14, 196.35, 197.91, 196.24, 197.7099, 124330398
07/17/14, 197.35, 198.10, 195.43, 195.71, 145398500
07/16/14, 198.11, 198.26, 197.42, 197.96, 80073242
07/15/14, 197.72, 198.10, 196.36, 197.23, 111346203
07/14/14, 197.61, 197.86, 197.44, 197.60, 58657922
07/11/14, 196.22, 196.75, 195.78, 196.61, 64243406
07/10/14, 195.22, 196.86, 195.06, 196.34, 99040406
07/09/14, 196.73, 197.295, 196.31, 197.12, 72992320
07/08/14, 197.15, 197.22, 195.76, 196.24, 108142602
07/07/14, 197.82, 197.98, 197.22, 197.51, 61696449
07/03/14, 197.79, 198.29, 197.64, 198.20, 52938832
07/02/14, 197.05, 197.48, 196.96, 197.23, 52474832
07/01/14, 196.19, 197.63, 196.13, 197.03, 90470117
06/30/14, 195.70, 196.165, 195.53, 195.72, 70504234
06/27/14, 194.98, 195.88, 194.885, 195.82, 71453617
06/26/14, 195.61, 195.63, 194.13, 195.44, 84311820
06/25/14, 194.25, 195.781, 194.25, 195.58, 82781914
06/24/14, 195.53, 196.50, 194.48, 194.70, 96236922
06/23/14, 195.97, 196.05, 195.52, 195.88, 70611484
06/20/14, 196.03, 196.1039, 195.70, 195.94, 100587102
06/19/14, 196.43, 196.60, 195.80, 196.48, 85928922
06/18/14, 194.83, 196.37, 194.40, 196.255, 105266797
06/17/14, 194.02, 194.97, 193.81, 194.83, 84833883
06/16/14, 193.89, 194.70, 193.66, 194.29, 87424328
06/13/14, 193.90, 194.32, 193.30, 194.13, 82017281
06/12/14, 194.65, 194.80, 193.11, 193.54, 106350203
06/11/14, 194.90, 195.12, 194.48, 194.92, 68772477
06/10/14, 195.33, 195.64, 194.92, 195.60, 57129441
06/09/14, 195.35, 196.05, 195.17, 195.58, 65118832
06/06/14, 194.87, 195.43, 194.78, 195.375, 78696227
06/05/14, 193.41, 194.65, 192.70, 194.45, 92102594
06/04/14, 192.47, 193.30, 192.265, 193.19, 55529367
06/03/14, 192.40, 192.90, 192.25, 192.80, 65047191
06/02/14, 192.95, 192.99, 191.97, 192.895, 64655648
05/30/14, 192.19, 192.80, 192.03, 192.68, 76315641
05/29/14, 191.82, 192.40, 191.33, 192.37, 64376566
05/28/14, 191.52, 191.82, 191.06, 191.38, 66722875
05/27/14, 191.05, 191.58, 190.95, 191.52, 72010359
05/23/14, 189.75, 190.48, 189.5858, 190.35, 60156090
05/22/14, 189.18, 189.98, 188.86, 189.59, 61549352
05/21/14, 188.10, 189.22, 188.06, 189.13, 89093289
05/20/14, 188.645, 188.67, 187.07, 187.55, 111644492
05/19/14, 187.69, 188.89, 187.52, 188.74, 63839398
05/16/14, 187.51, 188.13, 186.72, 188.05, 97457680
05/15/14, 188.67, 188.72, 186.48, 187.40, 154956406
05/14/14, 189.79, 189.88, 188.79, 189.06, 72366852
05/13/14, 190.03, 190.42, 189.77, 189.96, 66453969
05/12/14, 188.76, 189.88, 187.9992, 189.785, 86940047
05/09/14, 187.69, 188.04, 186.83, 187.96, 83678570
05/08/14, 187.67, 189.05, 187.08, 187.675, 93617516
05/07/14, 187.43, 187.97, 186.01, 187.88, 106500492
05/06/14, 188.00, 188.13, 186.74, 186.78, 85454234
05/05/14, 187.14, 188.55, 186.62, 188.42, 75882734
05/02/14, 188.31, 189.14, 187.78, 188.06, 98121664
05/01/14, 188.22, 188.84, 187.73, 188.325, 93019102
04/30/14, 187.44, 188.50, 187.18, 188.31, 101507695
04/29/14, 187.48, 188.04, 187.08, 187.75, 84097555
04/28/14, 187.05, 187.69, 184.96, 186.875, 135121109
04/25/14, 187.21, 187.33, 185.87, 186.29, 100380203
04/24/14, 188.37, 188.39, 186.93, 187.83, 88169922
04/23/14, 187.81, 187.92, 187.30, 187.45, 73869375
04/22/14, 187.23, 188.40, 187.13, 187.89, 85790312
